cpu,mem,time,io,net,lost
29,87,34125,209,2.858888,0
21,87,34129,209,2.818328,0
22,87,34134,208,2.826472,0
19,85,34136,187,1.439272,0
11,86,34141,187,2.118928,0
17,86,34146,187,2.390464,0
5,86,34151,187,3.599688,0
45,86,34156,187,1.81356,0
21,87,34175,186,2.722432,0
17,87,34180,186,2.681304,0
21,87,34184,186,3.0526,0
18,87,34189,185,1.47556,0
27,87,34193,185,3.486952,0
24,87,34198,185,2.625384,0
18,88,34202,185,3.02844,0
32,88,34207,185,2.66544,0
26,88,34212,185,2.6092,0
22,88,34216,185,2.746096,0
27,88,34221,184,3.686752,0
5,89,34225,184,2.447792,0
19,89,34230,184,2.697304,0
26,89,34235,184,2.60116,0
26,89,34239,184,2.657384,0
22,89,34244,184,3.076512,0
26,89,34248,183,2.528504,0
41,89,34253,183,3.1492,0
20,90,34257,183,2.600744,0
31,90,34262,183,2.641936,0
26,90,34267,183,2.77,0
21,90,34271,183,2.778224,0
22,90,34276,183,2.529104,0
7,90,34280,182,2.528208,0
34,90,34285,182,2.826784,0
27,90,34289,182,2.576448,0
34,91,34294,182,3.903448,0
28,91,34311,181,1.726432,0
42,91,34316,181,2.778512,0
28,91,34320,181,1.678496,0
40,91,34325,181,2.480504,0
26,91,34329,181,1.194408,0
21,92,34334,181,2.480856,0
28,91,34338,181,1.622496,0
38,92,34343,181,2.40196,0
24,92,34348,180,1.73752,0
38,92,34352,180,2.078024,0
32,92,34357,180,1.787984,1
25,92,34362,180,1.933008,0
28,92,34366,180,2.572816,1
1,92,34371,180,1.68152,0
38,92,34376,180,1.017064,0
28,91,34380,179,1.768304,0
38,92,34385,179,1.809936,1
33,92,34389,179,3.59224,0
5,92,34394,179,2.895352,1
31,92,34399,179,2.33804,1
29,92,34404,179,2.114784,1
26,92,34409,179,1.252424,1
24,92,34413,178,2.056888,1
70,92,34418,178,3.744672,1
2,92,34423,178,4.425992,1
33,92,34427,178,3.5202,1
12,91,34432,178,2.839512,1
27,91,34437,178,1.577088,1
4,91,34442,178,2.733744,0
69,91,34448,177,2.133872,1
41,92,34452,177,1.139648,1
37,92,34457,177,1.560256,1
48,92,34462,177,2.193904,1
31,92,34466,177,2.604424,1
10,92,34471,177,1.325768,1
40,92,34476,177,1.79152,1
39,92,34482,176,2.3082,1
35,92,34486,176,3.727512,0
29,92,34491,176,3.247136,0
28,92,34496,176,2.239976,1
21,92,34500,176,2.515736,0
30,92,34505,176,1.762752,1
19,92,34509,176,1.939984,0
28,92,34514,175,1.567872,0
42,92,34519,175,1.403496,0
28,92,34524,175,2.684328,0
41,92,34528,175,1.80244,0
34,92,34533,175,1.89044,0
14,92,34537,175,1.97204,0
28,92,34542,175,2.004368,0
12,91,34547,175,2.163344,0
40,92,34551,174,2.237544,0
31,91,34556,174,1.888904,0
34,91,34560,174,2.29416,0
37,91,34565,174,2.181144,0
20,91,34569,174,2.440856,0
18,91,34574,174,2.488264,0
31,91,34578,174,2.431616,0
31,91,34583,174,2.26132,0
34,91,34587,173,2.672448,0
17,90,34592,173,2.41552,0
31,90,34596,173,3.679704,0
40,90,34601,173,2.488504,0
18,90,34606,173,2.70684,0
52,90,34610,173,2.91484,0
30,90,34615,173,2.495688,0
25,89,34619,172,2.56856,0
51,89,34624,172,2.6324,0
25,89,34628,172,2.568504,0
23,89,34633,172,2.568208,0
29,89,34637,172,2.689384,0
20,89,34642,172,2.754,0
21,88,34647,172,2.68944,0
24,88,34651,172,2.697696,0
27,88,34656,172,2.593072,0
16,88,34660,171,2.584976,0
21,88,34665,171,2.649024,0
15,88,34669,171,2.697904,0
12,88,34674,171,2.302096,0
32,87,34679,171,2.6818,0
12,87,34683,171,2.60056,0
24,87,34688,171,2.835136,0
50,87,34692,171,2.850512,0
37,87,34698,170,2.802584,0
37,90,34703,170,2.625352,0
9,87,34709,170,2.673648,0
26,87,34713,170,2.697752,0
20,87,34718,170,2.65744,0
18,87,34722,170,2.593104,0
33,87,34728,170,2.576688,0
27,87,34733,169,2.52864,0
21,87,34737,169,2.552792,0
19,87,34742,169,2.770672,0
42,87,34747,169,2.536688,0
24,87,34751,169,2.673496,0
21,88,34757,169,2.528792,0
24,87,34762,169,3.116616,0
23,88,34766,169,2.633384,0
25,90,34771,168,2.649384,0
20,88,34776,168,2.665608,0
21,88,34780,168,2.834632,0
24,88,34785,168,2.617384,0
11,88,34789,168,2.577024,0
20,88,34794,168,2.899888,0
15,88,34799,168,2.54464,0
9,89,34803,168,3.012736,0
19,88,34808,168,2.447912,0
19,89,34822,167,2.552856,0
13,89,34826,167,2.325744,0
26,89,34831,167,2.697264,0
28,89,34835,167,2.7298,0
25,89,34840,167,2.6812,0
23,90,34845,167,2.649552,0
24,90,34849,166,2.673608,0
27,90,34854,167,3.173024,0
28,90,34858,167,2.24616,0
8,90,34863,167,2.892096,0
34,90,34868,167,2.479616,0
19,90,34872,167,3.1572,0
29,90,34877,167,2.3192,0
60,90,34882,167,2.617696,0
18,91,34887,167,2.60204,0
28,91,34892,166,3.027032,0
68,91,34896,166,2.519864,0
33,91,34901,166,2.536024,0
34,91,34905,166,2.399304,0
63,91,34910,166,2.584744,0
35,91,34914,166,1.896056,0
44,91,34919,166,2.763432,0
51,91,34923,166,2.594712,0
40,92,34928,166,2.042808,0
21,92,34933,165,2.392504,0
3,92,34938,165,1.777864,0
36,92,34942,165,1.786224,0
7,93,34948,165,1.205208,1
20,92,34952,165,2.046992,1
26,92,34957,165,2.007304,1
2,93,34962,165,2.201384,1
34,92,34967,165,2.008688,1
29,92,34971,164,2.548304,1
35,93,34976,164,2.331208,1
32,93,34980,164,2.475208,1
28,93,34985,164,3.880072,1
40,93,34989,164,2.822368,1
34,93,34994,164,2.764568,1
36,93,34998,164,3.31956,1
37,93,35003,164,2.942032,1
38,93,35007,164,2.47404,1
37,93,35012,164,2.677992,1
45,93,35018,163,2.049496,1
36,93,35023,163,1.749072,1
7,93,35027,163,2.056792,1
38,93,35032,163,2.517576,1
1,93,35037,163,2.734856,1
29,93,35041,163,2.289072,1
33,93,35046,163,2.555888,1
35,93,35050,163,2.974384,1
46,93,35055,163,2.159576,1
28,93,35059,162,2.941832,1
36,93,35063,162,2.435384,1
39,93,35068,162,1.997144,1
31,93,35073,162,2.450376,1
39,93,35078,162,1.74748,1
26,93,35083,162,2.539616,1
45,93,35087,162,2.60352,1
41,92,35092,162,1.663464,1
25,92,35096,162,2.53744,1
60,92,35101,161,2.27952,1
27,92,35105,161,2.431736,0
38,92,35109,161,2.061144,1
56,93,35115,161,1.641864,0
43,92,35119,161,1.99604,0
31,93,35124,161,2.253984,0
49,92,35128,161,2.149072,0
10,92,35133,161,1.568576,0
33,92,35137,161,1.277408,0
26,92,35142,161,2.068304,0
0,92,35147,160,1.204344,0
20,92,35151,160,1.53356,0
20,92,35156,160,1.511984,0
9,92,35160,160,2.617264,0
28,91,35165,160,2.300752,0
36,91,35169,160,2.326392,0
36,91,35174,160,2.39888,0
34,91,35178,160,2.174288,0
5,91,35183,160,1.462776,0
34,91,35188,160,2.881904,0
25,91,35192,159,2.39152,0
27,91,35197,159,2.358992,0
34,90,35201,159,2.72144,0
20,90,35206,159,2.842224,0
27,90,35210,159,2.512024,0
25,90,35214,159,2.366392,0
25,90,35219,159,2.56056,0
28,89,35224,159,2.4146,0
29,89,35228,159,2.471912,0
23,89,35233,159,2.641072,0
24,89,35237,158,2.971256,0
24,89,35242,158,2.705352,0
23,89,35246,158,2.689104,0
30,88,35251,158,2.930888,0
28,88,35255,158,2.6972,0
21,88,35260,158,2.689104,0
23,88,35264,158,2.61664,0
29,88,35269,158,2.649024,0
24,88,35273,158,2.592328,0
24,88,35278,158,2.770184,0
21,87,35282,157,2.609024,0
24,87,35287,157,2.77796,0
27,87,35291,157,2.786184,0
16,87,35296,157,2.745936,0
19,87,35300,157,2.689696,0
22,87,35306,157,2.68204,0
23,87,35310,157,2.625264,0
27,87,35315,157,2.6652,0
24,87,35320,157,2.665696,0
24,87,35324,157,2.673608,0
23,87,35329,156,2.713904,0
35,87,35334,156,2.601104,0
16,87,35338,156,2.568856,0
22,87,35343,156,3.012544,0
49,87,35349,156,2.447616,0
18,87,35354,156,2.795056,0
19,88,35359,156,2.754,0
21,88,35363,156,3.093024,0
15,88,35368,156,2.568744,0
13,88,35372,156,3.10888,0
20,88,35377,155,2.367128,0
18,88,35382,155,2.843384,0
27,88,35387,155,2.690224,0
32,88,35391,155,3.116256,0
30,88,35396,155,2.721496,0
23,89,35400,155,2.68116,0
32,89,35405,155,2.858432,0
24,89,35409,155,2.729904,0
26,89,35414,155,2.883432,0
30,89,35418,155,2.778136,0
24,89,35423,155,3.012512,0
31,89,35428,154,2.625608,0
14,89,35433,154,2.924256,0
16,90,35437,154,2.520504,0
35,90,35443,154,3.06892,0
13,90,35448,154,2.689648,0
13,90,35452,154,2.940616,0
11,90,35457,154,2.3592,0
18,90,35462,154,2.713752,0
21,90,35467,154,2.156752,0
28,90,35471,154,2.971184,0
32,91,35475,153,3.340256,0
20,91,35480,153,2.5204,0
37,91,35484,153,2.648504,0
37,91,35489,153,2.737104,0
30,91,35493,153,3.116976,0
19,91,35498,153,2.052536,0
24,91,35504,153,3.068792,0
26,91,35508,153,1.48696,0
37,91,35513,153,1.904496,0
9,91,35518,153,1.551872,0
36,92,35523,153,2.666512,0
49,92,35528,152,2.253872,0
30,92,35532,152,2.883888,0
3,92,35537,152,1.938224,0
67,92,35541,152,2.05204,0
37,92,35546,152,1.721936,0
5,92,35551,152,1.422712,1
31,92,35555,152,2.37004,1
0,92,35560,152,2.006992,1
28,93,35564,152,1.982992,1
3,92,35569,152,2.200448,1
36,93,35575,152,1.653208,1
39,93,35580,151,2.234096,1
18,93,35584,151,2.863296,1
34,93,35589,151,2.386432,1
42,96,35593,151,2.85516,1
51,93,35598,151,2.692856,1
22,93,35603,151,2.733784,1
44,94,35607,151,2.660856,1
37,93,35612,151,2.757672,1
17,93,35616,151,2.226432,1
35,94,35621,151,3.128072,1
19,93,35626,151,2.95112,1
28,93,35631,150,2.686016,1
15,94,35636,150,1.853616,1
39,93,35641,150,3.311904,1
2,93,35646,150,2.420096,1
47,93,35650,150,3.055016,1
36,93,35655,151,2.597456,1
34,93,35659,151,2.474,1
32,93,35664,151,2.233904,1
9,93,35668,151,2.265608,1
36,93,35673,151,2.401608,1
37,93,35678,151,2.14352,1
33,93,35682,151,1.835768,1
1,93,35687,150,2.224688,1
27,93,35692,150,2.03732,1
2,93,35697,150,1.328184,1
16,93,35701,150,1.722224,1
30,93,35706,150,1.868864,1
1,92,35711,150,1.819648,1
28,93,35715,150,2.046816,0
23,93,35720,150,2.263064,0
35,93,35724,150,2.173144,0
39,92,35729,150,2.068536,0
36,92,35733,150,1.53508,0
26,92,35738,149,1.842328,0
32,92,35743,149,1.810328,0
44,92,35747,149,2.189544,0
10,92,35752,149,2.391304,0
42,92,35756,149,2.254024,0
17,92,35761,149,2.034328,0
7,92,35766,149,1.45508,0
37,92,35770,149,2.261144,0
33,92,35775,149,2.212456,0
20,91,35779,149,2.3752,0
16,91,35784,149,2.002488,0
30,91,35788,149,2.29416,0
36,91,35793,148,2.560264,0
33,91,35797,148,2.31816,0
49,91,35802,148,2.447576,0
22,90,35806,148,2.399064,0
31,90,35811,148,2.43152,0
43,90,35816,148,2.447064,0
24,90,35820,148,2.624792,0
26,89,35825,148,2.657072,0
45,89,35829,148,2.6652,0
27,89,35834,148,2.60056,0
6,89,35839,148,2.382992,0
29,89,35844,148,2.552208,0
30,89,35849,148,2.640888,0
29,89,35853,147,2.657264,0
21,88,35859,147,2.73784,0
23,88,35863,147,2.705552,0
19,88,35868,147,2.512136,0
10,88,35873,147,2.608856,0
23,87,35891,147,2.625304,0
19,87,35896,147,2.689648,0
19,87,35901,147,2.75404,0
15,87,35905,147,2.504448,0
27,87,35910,146,2.657608,0
23,87,35915,146,2.721936,0
17,87,35919,146,2.673608,0
43,87,35924,146,2.536744,0
16,87,35929,146,2.584976,0
14,87,35934,146,1.25944,0
2,83,35936,105,0.719368,0
7,84,35941,105,0.575536,0
4,83,35945,105,1.241624,0
0,83,35949,105,0.543536,0
3,84,35954,104,0.0238,0
2,84,35958,104,1.026296,0
4,84,35963,104,4.352152,1
18,85,35967,104,2.155496,0
7,84,35972,104,3.693696,1
8,84,35976,104,3.711344,0
10,85,35981,104,2.710096,0
24,85,35986,104,2.822072,0
26,85,35990,104,2.765728,0
25,86,35995,104,2.725776,0
24,85,36000,104,2.685504,0
19,86,36004,104,2.797816,0
25,86,36009,104,2.637576,0
15,86,36013,104,2.982504,0
18,86,36018,104,2.677632,0
18,86,36023,104,3.190848,0
32,86,36027,104,2.573288,0
17,87,36032,104,2.894408,0
17,87,36037,104,2.845976,0
19,87,36042,104,2.74188,0
15,87,36046,104,2.5012,0
11,90,36051,104,2.477168,0
19,87,36056,104,2.597368,0
31,88,36060,104,3.172592,0
22,88,36065,104,8.168224,0
25,89,36070,104,7.584496,0
21,89,36074,104,7.12048,0
30,88,36079,104,4.904104,0
28,89,36083,104,2.54968,0
33,88,36088,104,2.861896,0
8,88,36092,104,2.341144,0
32,88,36097,105,3.00692,0
12,88,36102,104,3.00616,0
9,89,36106,104,1.619032,0
67,89,36111,104,2.493288,0
18,89,36115,104,3.415384,0
7,89,36120,104,1.843064,0
50,89,36124,104,2.982856,0
34,89,36129,104,2.163936,0
24,89,36133,104,3.439176,0
40,90,36138,104,2.372416,0
43,90,36142,104,3.119128,0
27,90,36147,104,1.747464,0
29,90,36151,104,2.638624,0
2,90,36156,104,2.213408,1
26,90,36160,104,2.132896,0
17,90,36165,104,1.940296,1
28,90,36170,104,1.49904,0
1,90,36174,104,1.11248,0
55,90,36179,104,6.880296,1
9,90,36184,104,1.955312,1
37,90,36188,104,3.69572,1
31,90,36193,104,1.88484,1
19,90,36197,104,2.382208,1
42,90,36202,104,1.17672,0
43,90,36207,104,4.41596,0
24,90,36211,104,2.918888,0
32,89,36215,104,1.988136,1
36,90,36220,104,2.558336,0
38,89,36224,104,1.441904,0
39,89,36229,104,2.092488,1
42,90,36233,104,2.711096,1
33,90,36238,104,2.967264,1
20,90,36242,104,1.290392,1
48,92,36247,104,2.1172,1
27,90,36252,103,3.023464,0
29,90,36256,103,2.029696,1
40,90,36261,103,4.248128,1
40,90,36265,103,1.426104,0
26,90,36270,103,2.582456,1
50,90,36274,103,1.931936,1
22,90,36279,103,1.836384,1
40,90,36283,103,2.557504,1
32,90,36288,103,2.09252,1
41,90,36292,103,2.365576,1
20,90,36296,103,2.397008,1
32,90,36301,103,2.268872,1
32,91,36305,103,2.518008,1
26,90,36310,103,2.742184,0
28,90,36314,103,1.6832,0
25,93,36319,103,2.57336,0
33,90,36324,103,2.822032,0
30,90,36328,103,3.230728,0
33,90,36332,103,2.26052,0
30,90,36337,103,2.244432,0
3,90,36342,103,1.714544,0
23,90,36346,103,1.321944,0
41,89,36350,103,2.9988,0
33,89,36355,103,2.11576,0
32,89,36359,103,2.163648,0
30,89,36364,103,2.460992,0
33,89,36369,103,2.372704,0
32,90,36373,103,2.244384,0
28,89,36378,103,2.62132,0
42,89,36382,103,2.451512,0
8,89,36387,103,5.567664,1
51,89,36392,103,6.640304,0
26,89,36396,103,4.896,0
26,88,36401,103,3.07848,0
47,88,36405,102,2.805776,0
18,88,36410,102,2.653392,0
21,87,36424,102,2.372672,0
33,87,36428,102,3.16628,0
44,87,36432,102,2.685408,0
25,87,36437,102,2.468968,0
26,87,36441,102,2.613392,0
54,86,36446,102,2.63732,0
22,86,36450,102,2.78188,0
27,86,36455,102,2.613312,0
52,86,36460,102,2.725648,0
22,86,36464,102,2.589288,0
23,86,36469,102,2.709776,0
56,85,36473,102,2.493016,0
25,85,36478,102,2.806008,0
22,85,36482,102,2.597288,0
41,85,36487,102,2.70168,0
29,85,36491,102,2.645424,0
27,85,36496,102,2.637576,0
49,85,36500,102,2.725696,0
18,85,36505,102,2.822032,0
28,85,36509,102,2.829896,0
55,85,36514,102,2.8218,0
24,85,36519,102,2.629464,0
31,85,36523,102,2.693728,0
48,85,36528,102,2.637464,0
21,85,36532,102,2.661568,0
28,85,36537,102,2.70168,0
51,85,36541,102,2.797936,0
21,85,36546,102,2.701488,0
18,85,36550,102,2.677568,0
45,85,36555,102,2.412968,0
15,85,36560,102,2.46112,0
16,85,36564,101,2.445048,0
44,85,36569,101,2.605408,0
29,86,36574,101,2.91792,0
20,86,36578,101,2.725464,0
55,86,36583,101,3.262888,0
31,86,36587,101,2.61336,0
23,86,36592,101,3.038576,0
61,86,36596,101,2.685576,0
30,86,36601,101,2.645464,0
29,86,36605,101,5.18248,0
43,86,36610,101,6.15952,1
4,86,36615,101,5.1034,0
27,86,36619,101,4.920144,0
16,86,36624,101,4.84824,0
48,87,36629,101,2.484992,0
28,87,36633,101,2.934304,0
23,87,36638,101,2.6372,0
63,87,36642,101,3.206888,0
24,88,36647,101,2.749832,0
20,88,36651,101,2.653392,0
58,88,36656,101,2.51708,0
15,88,36662,101,3.006592,0
19,91,36667,101,2.661504,0
20,88,36671,101,2.69368,0
13,88,36676,101,1.74728,0
6,88,36680,101,2.380856,0
36,89,36685,101,3.030208,0
24,89,36690,101,2.469208,0
20,88,36694,101,1.409168,0
18,89,36699,101,6.856552,0
6,90,36703,101,3.975784,0
25,89,36708,101,2.461016,0
38,89,36712,101,3.070792,0
25,89,36717,101,2.364704,0
38,89,36722,101,2.035936,0
29,90,36726,101,2.26852,0
43,90,36730,100,2.469096,0
47,90,36735,100,2.557288,0
33,90,36739,100,2.132,0
34,90,36744,100,2.590096,0
36,90,36748,100,2.566304,0
3,90,36753,100,2.261936,1
41,90,36757,100,2.285816,1
4,90,36762,100,2.14132,1
65,90,36767,100,2.574264,1
28,90,36771,100,2.70264,1
44,90,36776,100,1.87616,1
53,91,36780,100,2.662592,1
45,91,36785,100,2.486608,1
14,91,36789,100,2.598808,1
63,91,36794,100,2.878944,1
28,91,36798,100,2.646504,1
40,91,36803,100,2.646912,1
5,91,36807,100,2.478384,1
44,91,36812,100,2.526656,1
7,91,36816,100,2.2298,1
34,91,36821,100,2.606832,1
12,91,36825,100,2.109168,1
28,91,36830,100,2.542904,1
10,91,36835,100,2.671,1
28,91,36839,100,3.09332,1
37,91,36844,100,5.120424,1
42,91,36849,100,3.111328,1
14,91,36854,100,2.254032,1
27,91,36858,100,2.429936,1
10,91,36863,100,2.975288,1
42,91,36867,100,2.205544,1
16,91,36872,100,3.503504,1
37,91,36876,100,2.494216,1
57,91,36880,100,2.421064,0
40,90,36885,100,2.365632,1
37,91,36889,100,1.988,0
55,91,36894,100,2.54192,1
29,90,36898,100,2.060456,1
34,91,36903,99,1.642784,0
36,91,36908,99,1.867248,0
29,90,36912,99,2.341464,1
11,91,36917,99,1.908704,0
5,90,36922,99,1.426152,0
34,90,36926,99,2.140272,0
10,90,36931,99,1.7308,0
38,90,36935,99,2.060272,0
29,90,36940,99,2.57332,0
42,90,36944,99,1.698968,0
64,90,36949,99,2.228104,0
41,89,36953,99,1.955184,0
34,90,36958,99,2.019792,0
48,90,36962,99,2.30856,0
5,89,36967,99,2.292432,0
36,89,36971,99,2.212304,0
53,89,36976,99,2.12356,0
29,89,36981,99,2.268104,0
6,89,36985,99,1.955424,0
52,89,36990,99,2.34868,0
28,89,36994,99,2.316304,0
22,89,36999,99,3.07064,0
52,89,37003,99,2.292416,0
30,88,37007,99,2.8376,0
37,88,37012,99,2.500896,0
41,88,37016,99,2.773448,0
24,88,37021,99,2.653296,0
22,87,37025,99,2.50108,0
46,87,37030,99,2.645408,0
24,87,37034,99,2.61336,0
27,87,37039,99,2.589232,0
51,87,37044,99,2.76568,0
28,87,37048,99,2.92596,0
26,86,37053,99,2.837776,0
43,86,37057,99,2.62128,0
25,86,37061,99,2.605368,0
28,86,37066,99,2.412704,0
41,86,37071,99,2.781832,0
29,85,37075,99,2.396656,0
14,85,37080,98,2.7016,0
47,85,37084,98,2.460808,0
23,85,37089,98,2.7258,0
23,85,37093,98,2.444608,0
34,85,37098,98,2.741728,0
16,85,37102,98,2.90176,0
19,85,37107,98,2.87796,0
37,85,37111,98,2.6856,0
23,85,37116,98,2.781816,0
9,85,37134,98,1.137824,1
5,85,37139,98,1.37068,1
6,86,37143,98,2.950656,0
14,85,37148,98,2.501136,0
22,85,37152,98,3.415112,0
26,86,37156,98,2.74988,0
23,85,37161,98,2.693648,0
21,86,37166,98,2.565104,0
23,86,37170,98,2.88608,0
13,86,37175,98,2.64552,0
20,86,37179,98,2.541312,0
39,86,37184,98,2.877928,0
30,86,37189,98,2.69352,0
29,86,37193,98,3.254808,0
24,87,37198,98,2.637328,0
26,86,37202,98,3.150712,0
23,87,37207,98,2.725728,0
18,87,37211,98,2.741728,0
47,87,37216,98,2.605448,0
15,87,37221,98,2.533168,0
19,87,37225,98,2.74176,0
24,87,37230,98,2.437104,0
16,87,37235,98,2.597368,0
16,88,37239,98,2.669632,0
21,88,37244,98,2.533168,0
18,88,37249,98,2.445104,0
11,89,37253,98,2.894304,0
21,88,37258,98,2.701576,0
16,88,37262,98,2.781928,0
30,89,37267,97,2.829848,0
26,88,37272,97,3.014624,0
20,88,37276,97,2.300808,0
26,89,37280,97,2.766056,0
32,89,37285,97,2.356872,0
9,89,37290,97,2.436416,0
31,89,37294,97,3.797816,0
18,89,37299,97,6.376288,0
36,90,37304,97,3.271,0
23,90,37308,97,2.26876,0
6,90,37313,97,3.16692,0
3,89,37318,97,2.051896,0
33,89,37323,97,2.365232,0
25,90,37327,97,2.525232,0
34,90,37331,97,2.477008,1
36,90,37336,97,2.517488,1
44,90,37340,97,2.163816,1
31,90,37345,97,2.116344,1
34,90,37349,97,1.85136,1
30,91,37354,97,3.006416,1
30,91,37358,97,5.077168,1
32,91,37363,97,6.199096,1
9,92,37368,97,5.231144,1
38,92,37372,97,5.446984,1
9,92,37377,97,5.597976,1
27,92,37382,97,6.791592,1
5,92,37386,97,5.927512,1
16,92,37391,97,5.05452,1
31,91,37396,97,5.102728,1
14,91,37400,97,5.390608,1
28,91,37405,97,6.391688,1
32,91,37409,97,5.631472,1
37,91,37414,97,5.751248,1
21,91,37418,97,4.806656,1
8,91,37423,97,4.870888,1
24,92,37428,97,4.367672,1
42,92,37432,97,4.575448,1
27,92,37437,97,4.087224,1
31,92,37441,97,3.919024,1
21,92,37446,97,3.015336,1
43,92,37450,97,2.430032,1
7,92,37455,96,2.598232,1
37,92,37460,96,2.053104,1
12,92,37464,96,2.558624,1
37,91,37469,96,3.0228,1
42,91,37473,96,2.589424,0
39,91,37477,96,2.5976,0
33,91,37482,96,1.843688,0
35,91,37486,96,2.629208,0
47,90,37491,96,2.821048,1
21,91,37495,96,2.2274,1
24,91,37500,96,2.067224,1
47,91,37505,96,2.715856,1
26,91,37509,96,3.50936,1
24,91,37513,96,5.406744,1
40,91,37518,96,6.967624,1
30,90,37523,96,2.788344,1
25,91,37527,96,4.310808,1
29,89,37531,96,4.263136,1
4,88,37536,96,3.79864,1
4,89,37540,96,1.738592,1
6,88,37545,96,1.202104,1
6,88,37549,96,1.00112,1
1,88,37554,96,2.492416,1
5,88,37558,96,1.362208,1
3,87,37563,96,2.053296,1
5,87,37567,96,2.54952,1
11,87,37572,96,3.88744,1
27,87,37578,96,4.655664,1
3,86,37582,96,3.00728,1
10,86,37586,96,5.023832,1
11,86,37591,96,3.591752,1
29,87,37596,96,3.591296,0
26,87,37600,96,3.182776,0
20,87,37605,96,2.236344,0
19,87,37609,96,2.364856,0
26,87,37614,96,2.436736,0
24,87,37619,96,2.60532,0
26,87,37623,96,2.613328,0
24,87,37628,96,2.669504,0
24,87,37632,96,2.613392,0
15,86,37637,96,2.605232,0
18,86,37641,96,2.61348,0
19,86,37646,96,2.445008,0
18,86,37651,96,2.669576,0
22,86,37655,95,2.40492,0
15,86,37660,95,2.62148,0
44,86,37665,95,2.469008,0
23,85,37669,95,2.629504,0
19,85,37674,95,2.524992,0
53,85,37679,95,2.709832,0
17,85,37683,95,2.316304,0
12,85,37688,95,2.725656,0
47,85,37693,95,2.39656,0
20,85,37697,95,2.677312,0
21,85,37702,95,2.63752,0
14,85,37707,95,2.75004,0
19,85,37711,95,2.86196,0
19,85,37716,95,2.862048,0
18,85,37720,95,2.605392,0
18,85,37725,95,2.565408,0
15,85,37730,95,2.573296,0
15,85,37734,95,0.21168,0
5,86,37737,139,2.222096,0
10,86,37742,139,1.010824,0
17,86,37746,139,2.924424,0
26,86,37750,139,1.55584,0
2,86,37755,139,3.391592,0
22,86,37759,139,2.55256,0
21,87,37764,139,1.564208,0
1,87,37769,139,2.933696,0
31,87,37774,139,4.816256,1
23,87,37779,139,3.431048,0
65,87,37784,139,2.5692,0
27,87,37789,139,2.76144,0
25,88,37794,139,2.915432,0
38,88,37798,139,2.545104,0
27,88,37803,139,3.020256,0
24,88,37807,138,2.673304,0
48,89,37812,138,3.012616,0
25,89,37816,138,2.78604,0
20,89,37822,138,3.245632,0
10,89,37827,138,2.447864,0
14,89,37831,138,2.479912,0
15,90,37836,138,2.68984,0
20,89,37841,138,2.609104,0
14,90,37846,138,2.64916,0
26,92,37851,138,2.835696,0
22,90,37855,138,2.730328,0
24,90,37860,138,2.5444,0
33,90,37864,138,2.275648,0
36,90,37869,138,2.89084,0
30,90,37873,137,2.843832,0
18,91,37878,137,1.310624,0
31,91,37882,137,2.995992,0
38,91,37887,137,2.560976,0
22,91,37891,137,2.681752,0
11,91,37896,137,2.439736,0
20,91,37901,137,3.367536,0
21,92,37905,137,2.075264,0
16,91,37910,137,2.2866,0
40,91,37915,137,1.492208,0
41,92,37920,137,3.116568,0
47,92,37925,137,2.602472,0
32,92,37930,137,2.32616,0
10,92,37934,137,1.825728,0
45,92,37939,137,2.472328,0
39,92,37943,136,1.977936,0
35,92,37948,136,1.71428,0
16,92,37952,136,2.770512,0
33,92,37957,136,3.111096,1
24,92,37961,136,2.66684,1
66,92,37966,136,1.778224,1
27,93,37970,136,4.304824,1
54,92,37975,136,1.375008,1
32,93,37980,136,2.620648,1
9,93,37984,136,1.665864,1
27,93,37990,136,3.744136,0
25,92,37995,136,1.511872,1
34,92,37999,136,2.305696,1
14,92,38004,136,2.224976,1
54,93,38010,136,3.023184,1
3,92,38014,135,1.559464,1
39,92,38019,135,1.442088,1
43,92,38024,135,1.834224,0
28,92,38028,135,1.78628,0
51,91,38033,135,1.160648,0
46,92,38038,135,5.580752,0
6,91,38044,135,5.799872,1
37,91,38048,135,2.703576,0
18,91,38053,135,2.204304,0
11,90,38058,135,2.560856,0
15,93,38062,135,1.128952,0
26,90,38066,135,1.402056,0
28,89,38071,135,2.648976,0
17,90,38076,135,1.734432,0
31,90,38081,135,3.43164,0
40,90,38086,134,3.895328,1
45,91,38091,134,4.977264,1
27,91,38098,134,5.921224,1
19,91,38103,134,7.802192,0
